lbr_σ,rbr_σ,th_α,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
-3.4,5.7,-0.2,20,1.0,0.0,0.7292,0.0062843831837341045
-3.3,5.7,-0.2,20,0.999,0.0004469899327725404,0.6374,0.00679884166604871
-3.2,5.7,-0.2,20,0.9992,0.0003998399679871993,0.5334,0.007055273772150873
-3.1,5.7,-0.2,20,0.994,0.0010921538353180842,0.387,0.0068881202080103105
-3.0,5.7,-0.2,20,0.9912,0.0013207997577225725,0.2986,0.006472063658524999
-2.9,5.7,-0.2,20,0.9784,0.0020558910476968354,0.2164,0.005823590644954366
-2.8,5.7,-0.2,20,0.9626,0.002683327784673352,0.1392,0.004895372508808701
-2.7,5.7,-0.2,20,0.9282,0.0036508837286333834,0.0826,0.0038929998715643444
-2.6,5.7,-0.2,20,0.8932,0.004367923076245735,0.061,0.003384641783113835
-2.5,5.7,-0.2,20,0.811,0.005536768010310707,0.047,0.002993025225419926
-3.5,5.8,-0.2,20,0.9996,0.0002827861382741226,0.7744,0.005911085179558827
-3.4,5.8,-0.2,20,0.9998,0.00019997999899988897,0.687,0.0065579112528304315
-3.3,5.8,-0.2,20,0.9984,0.0005652326954449903,0.5598,0.007020312813543282
-3.2,5.8,-0.2,20,0.9962,0.0008701218305501851,0.449,0.007034187941759872
-3.1,5.8,-0.2,20,0.9944,0.0010553331227626706,0.3434,0.00671530252483088
-3.0,5.8,-0.2,20,0.987,0.0016019363283226965,0.26,0.0062032249677083295
-2.9,5.8,-0.2,20,0.9704,0.0023968245659622216,0.1712,0.005327111036950516
-2.8,5.8,-0.2,20,0.9506,0.003064625262572897,0.1084,0.004396576850232462
-2.7,5.8,-0.2,20,0.9062,0.004123143461001569,0.0708,0.0036273229798296155
-2.6,5.8,-0.2,20,0.8624,0.004871678150288665,0.0456,0.0029502759192997527
-2.5,5.8,-0.2,20,0.7788,0.005869762516490765,0.0512,0.0031170036894427955
-3.5,5.9,-0.2,20,1.0,0.0,0.7276,0.006296002541295548
-3.4,5.9,-0.2,20,0.9988,0.0004896039215529179,0.6296,0.006829404659265697
-3.3,5.9,-0.2,20,0.9982,0.0005994597567810576,0.517,0.0070669795528217
-3.2,5.9,-0.2,20,0.9956,0.000936017093861,0.4008,0.0069305030120475385
-3.1,5.9,-0.2,20,0.9864,0.001637989010952146,0.3074,0.006525415542323723
-3.0,5.9,-0.2,20,0.9782,0.002065176021553613,0.2086,0.005746060215486782
-2.9,5.9,-0.2,20,0.9582,0.0028302918577418814,0.1402,0.004910070467926096
-2.8,5.9,-0.2,20,0.9266,0.003688155094352731,0.0898,0.00404316608612607
-2.7,5.9,-0.2,20,0.8688,0.004774653076402515,0.0558,0.003246116448927857
-2.6,5.9,-0.2,20,0.811,0.005536768010310707,0.0522,0.003145636978419474
-2.5,5.9,-0.2,20,0.729,0.00628584123248432,0.0514,0.0031227564746550444
-3.5,6.0,-0.2,20,0.9996,0.0002827861382741226,0.6768,0.0066142536993979905
-3.4,6.0,-0.2,20,0.9988,0.0004896039215529179,0.5812,0.006977199438170017
-3.3,6.0,-0.2,20,0.9966,0.0008232180756032946,0.4714,0.007059490633183105
-3.2,6.0,-0.2,20,0.9924,0.00122818891055082,0.3642,0.006805267959456115
-3.1,6.0,-0.2,20,0.9832,0.0018175676053451238,0.2604,0.006206316782118038
-3.0,6.0,-0.2,20,0.9726,0.00230864635663412,0.182,0.00545666564854399
-2.9,6.0,-0.2,20,0.9494,0.0030996657884359074,0.106,0.0043534813655280525
-2.8,6.0,-0.2,20,0.9024,0.004197004646173268,0.073,0.0036788857008610634
-2.7,6.0,-0.2,20,0.8416,0.005163515081802318,0.05,0.0030822070014844883
-2.6,6.0,-0.2,20,0.768,0.005969522593976841,0.0486,0.0030409879973455995
-2.5,6.0,-0.2,20,0.68,0.006596969000988257,0.0716,0.0036461881465442783
-3.5,6.1,-0.2,20,0.999,0.0004469899327725404,0.6236,0.006851613532592159
-3.4,6.1,-0.2,20,0.9982,0.0005994597567810576,0.5214,0.007064588310722713
-3.3,6.1,-0.2,20,0.9946,0.001036420763975709,0.4118,0.006960183330918806
-3.2,6.1,-0.2,20,0.9912,0.0013207997577225725,0.2994,0.006477030801223659
-3.1,6.1,-0.2,20,0.9788,0.0020371823678797143,0.2262,0.005916647023441571
-3.0,6.1,-0.2,20,0.957,0.00286883251515316,0.1452,0.004982307898956065
-2.9,6.1,-0.2,20,0.9226,0.0037791332339572265,0.0884,0.004014609320967608
-2.8,6.1,-0.2,20,0.885,0.004511651582292232,0.0632,0.0034410974993452307
-2.7,6.1,-0.2,20,0.8072,0.005579035042012194,0.0504,0.0030938597253269257
-2.6,6.1,-0.2,20,0.7286,0.006288752499502584,0.0538,0.0031907854832313627
-2.5,6.1,-0.2,20,0.6258,0.006843600806592974,0.0894,0.004035037546293714
-3.5,6.2,-0.2,20,0.9982,0.0005994597567810576,0.5724,0.006996545433283485
-3.4,6.2,-0.2,20,0.996,0.0008926365441768563,0.462,0.007050616994277877
-3.3,6.2,-0.2,20,0.9908,0.0013502118352317896,0.364,0.006804469119630127
-3.2,6.2,-0.2,20,0.985,0.0017190113437671093,0.2526,0.006144806587680364
-3.1,6.2,-0.2,20,0.9628,0.0026764214914695335,0.1794,0.005426152227868289
-3.0,6.2,-0.2,20,0.9406,0.0033428024171344617,0.1208,0.004608847144351828
-2.9,6.2,-0.2,20,0.9036,0.004173896021704423,0.0766,0.0037611817291909734
-2.8,6.2,-0.2,20,0.8534,0.005002168329834572,0.0522,0.003145636978419474
-2.7,6.2,-0.2,20,0.7698,0.005953284135668311,0.0524,0.003151324800778238
-2.6,6.2,-0.2,20,0.6744,0.006626984834749511,0.0662,0.003516178607522661
-2.5,6.2,-0.2,20,0.5776,0.006985388178190243,0.0962,0.004170025419586792
-3.5,6.3,-0.2,20,0.9978,0.0006625948988635484,0.5374,0.007051258611056611
-3.4,6.3,-0.2,20,0.9952,0.0009774415583552836,0.414,0.006965687331484238
-3.3,6.3,-0.2,20,0.984,0.0017744858410255076,0.3092,0.006535982864114624
-3.2,6.3,-0.2,20,0.9746,0.002225077077316648,0.2206,0.005864053887883364
-3.1,6.3,-0.2,20,0.9542,0.002956428926931948,0.1534,0.005096438756622118
-3.0,6.3,-0.2,20,0.921,0.0038146821623826,0.1004,0.004250172702373399
-2.9,6.3,-0.2,20,0.8676,0.004793125076607119,0.0652,0.0034913882625683436
-2.8,6.3,-0.2,20,0.8132,0.005511910013779252,0.0488,0.00304691844328003
-2.7,6.3,-0.2,20,0.7276,0.006296002541295548,0.048,0.0030231109804305894
-2.6,6.3,-0.2,20,0.614,0.0068848238902676365,0.0796,0.003827893415444061
-2.5,6.3,-0.2,20,0.5244,0.007062643131292986,0.121,0.004612136164512058
-3.5,6.4,-0.2,20,0.9974,0.0007201722016295889,0.4686,0.0070571104568371325
-3.4,6.4,-0.2,20,0.9896,0.001434701362653564,0.3642,0.006805267959456115
-3.3,6.4,-0.2,20,0.9774,0.0021018677408438406,0.2784,0.006338666105735496
-3.2,6.4,-0.2,20,0.9622,0.002697078419327104,0.183,0.005468290409259551
-3.1,6.4,-0.2,20,0.9414,0.0033216273120264404,0.129,0.004740443017271698
-3.0,6.4,-0.2,20,0.9052,0.004142775880976426,0.0842,0.003927094600337506
-2.9,6.4,-0.2,20,0.838,0.005210681337406846,0.0586,0.003321627312026441
-2.8,6.4,-0.2,20,0.771,0.0059423732632678,0.0498,0.0030763601869742106
-2.7,6.4,-0.2,20,0.6846,0.006571496633187907,0.057,0.0032787497617232093
-2.6,6.4,-0.2,20,0.5892,0.006957634080634019,0.0874,0.003994026539721538
-2.5,6.4,-0.2,20,0.4692,0.007057639265363454,0.1424,0.004942109670980603
-3.5,6.5,-0.2,20,0.9936,0.0011277446519491869,0.4206,0.0069813414183808545
-3.4,6.5,-0.2,20,0.9844,0.001752520470636503,0.319,0.006591494519454598
-3.3,6.5,-0.2,20,0.967,0.002526301644697245,0.2274,0.005927718616803601
-3.2,6.5,-0.2,20,0.9528,0.002999071856424918,0.1568,0.00514225164689555
-3.1,6.5,-0.2,20,0.9156,0.003931326493691411,0.1,0.004242640687119285
-3.0,6.5,-0.2,20,0.8732,0.004705778575326298,0.0682,0.0035650739122772756
-2.9,6.5,-0.2,20,0.8064,0.005587826768968416,0.054,0.003196372944448129
-2.8,6.5,-0.2,20,0.724,0.006321771903509332,0.049,0.0030528347482299137
-2.7,6.5,-0.2,20,0.6248,0.0068472616424378,0.0734,0.0036881550943527307
-2.6,6.5,-0.2,20,0.5254,0.007061937977637583,0.1064,0.004360711868491198
-2.5,6.5,-0.2,20,0.4224,0.006985388178190243,0.1548,0.005115407315160738
-3.5,5.5,-0.1,20,0.9998,0.00019997999899988897,0.781,0.005848743454794371
-3.4,5.5,-0.1,20,0.9998,0.00019997999899988897,0.6914,0.0065324733447600074
-3.3,5.5,-0.1,20,0.9998,0.00019997999899988897,0.5654,0.007010318680345424
-3.2,5.5,-0.1,20,0.9968,0.0007987189743583135,0.4556,0.0070431333935969155
-3.1,5.5,-0.1,20,0.994,0.0010921538353180842,0.3354,0.006676928036155549
-3.0,5.5,-0.1,20,0.9872,0.0015897270205919023,0.2302,0.005953284135668312
-2.9,5.5,-0.1,20,0.9736,0.0022672908944376758,0.1488,0.005033061891135455
-2.8,5.5,-0.1,20,0.9516,0.0030350433275325743,0.1072,0.004375115084200643
-2.7,5.5,-0.1,20,0.9152,0.003939770551694604,0.0612,0.0033898247742324378
-2.6,5.5,-0.1,20,0.8602,0.004904201464051004,0.0478,0.003017123133052412
-2.5,5.5,-0.1,20,0.7848,0.005811866481604683,0.0604,0.0033690307211422105
-3.5,5.6,-0.1,20,1.0,0.0,0.7364,0.006230811183144614
-3.4,5.6,-0.1,20,1.0,0.0,0.6164,0.006876787622138697
-3.3,5.6,-0.1,20,0.9992,0.0003998399679871993,0.5152,0.007067799657602075
-3.2,5.6,-0.1,20,0.9958,0.0009145884320283065,0.396,0.00691641525647499
-3.1,5.6,-0.1,20,0.9872,0.0015897270205919023,0.2836,0.006374496686013728
-3.0,5.6,-0.1,20,0.9772,0.002110931547919072,0.1934,0.005585632282920171
-2.9,5.6,-0.1,20,0.959,0.0028042467794400705,0.1266,0.0047026043848063595
-2.8,5.6,-0.1,20,0.9334,0.0035260300622654934,0.0848,0.003939770551694604
-2.7,5.6,-0.1,20,0.883,0.004545569271279451,0.0552,0.0032296427046966045
-2.6,5.6,-0.1,20,0.8196,0.005437937844440666,0.0474,0.0030051036587778464
-2.5,5.6,-0.1,20,0.7318,0.006265281478114132,0.064,0.0034613292244454297
-3.5,5.7,-0.1,20,0.9994,0.0003463062228721987,0.6862,0.006562462342749099
-3.4,5.7,-0.1,20,0.9988,0.0004896039215529179,0.5664,0.007008438342455472
-3.3,5.7,-0.1,20,0.9966,0.0008232180756032946,0.4492,0.007034477379308288
-3.2,5.7,-0.1,20,0.9946,0.001036420763975709,0.3486,0.0067391103270387255
-3.1,5.7,-0.1,20,0.9882,0.0015271385005951512,0.2422,0.006058698870219579
-3.0,5.7,-0.1,20,0.9714,0.002357203427793196,0.1674,0.005279720447144905
-2.9,5.7,-0.1,20,0.9428,0.0032841485959073176,0.1028,0.0042949309656850135
-2.8,5.7,-0.1,20,0.9156,0.003931326493691411,0.0624,0.0034207086985009404
-2.7,5.7,-0.1,20,0.853,0.005007813894305578,0.0528,0.003162662169755094
-2.6,5.7,-0.1,20,0.7744,0.005911085179558827,0.0564,0.0032624849424939878
-2.5,5.7,-0.1,20,0.6748,0.0066248767535705905,0.0856,0.00395658034165869
-3.5,5.8,-0.1,20,0.999,0.0004469899327725404,0.623,0.0068537726837122346
-3.4,5.8,-0.1,20,0.9986,0.000528779727296718,0.5134,0.00706852799386124
-3.3,5.8,-0.1,20,0.9972,0.000747283078893136,0.4036,0.006938400968522935
-3.2,5.8,-0.1,20,0.9854,0.0016962806371588369,0.288,0.00640399875078064
-3.1,5.8,-0.1,20,0.98,0.001979898987322334,0.1934,0.005585632282920171
-3.0,5.8,-0.1,20,0.9582,0.0028302918577418814,0.128,0.004724743379274688
-2.9,5.8,-0.1,20,0.9304,0.003598773124274438,0.0856,0.00395658034165869
-2.8,5.8,-0.1,20,0.867,0.004802311943220682,0.0564,0.0032624849424939878
-2.7,5.8,-0.1,20,0.8116,0.005530016998165557,0.0526,0.003156999841621789
-2.6,5.8,-0.1,20,0.7264,0.006304649712712039,0.063,0.0034360151338432726
-2.5,5.8,-0.1,20,0.6258,0.006843600806592974,0.0978,0.0042008370594442245
-3.5,5.9,-0.1,20,0.9978,0.0006625948988635484,0.5508,0.007034477379308288
-3.4,5.9,-0.1,20,0.9964,0.0008469994096810277,0.4418,0.007023001637476671
-3.3,5.9,-0.1,20,0.9936,0.0011277446519491869,0.3338,0.006668996326284788
-3.2,5.9,-0.1,20,0.9816,0.001900602009890549,0.239,0.006031235362676538
-3.1,5.9,-0.1,20,0.9704,0.0023968245659622216,0.1548,0.005115407315160738
-3.0,5.9,-0.1,20,0.9436,0.0032624849424939878,0.101,0.00426143168430517
-2.9,5.9,-0.1,20,0.9016,0.004212301983476495,0.0644,0.003471387042667527
-2.8,5.9,-0.1,20,0.8396,0.005189833137972742,0.057,0.0032787497617232093
-2.7,5.9,-0.1,20,0.7604,0.0060364201311704615,0.056,0.003251584229264252
-2.6,5.9,-0.1,20,0.6776,0.0066099658092913,0.0798,0.0038322828705616187
-2.5,5.9,-0.1,20,0.5754,0.0069902051472041935,0.1188,0.004575730761310154
-3.5,6.0,-0.1,20,0.9976,0.0006919884392097831,0.5048,0.007070741969553125
-3.4,6.0,-0.1,20,0.9942,0.0010739050237334796,0.393,0.006907257053273753
-3.3,6.0,-0.1,20,0.9888,0.0014882580421418854,0.278,0.0063358661602025655
-3.2,6.0,-0.1,20,0.9798,0.001989570807988497,0.1938,0.005590018962400754
-3.1,6.0,-0.1,20,0.956,0.002900482718445329,0.1344,0.004823621875727823
-3.0,6.0,-0.1,20,0.9256,0.0037111895667023,0.0916,0.00407944702134983
-2.9,6.0,-0.1,20,0.8752,0.004673862642397613,0.063,0.0034360151338432726
-2.8,6.0,-0.1,20,0.8076,0.005574625368578592,0.0534,0.0031795735563122296
-2.7,6.0,-0.1,20,0.7234,0.00632601675622188,0.0598,0.0033533255135760383
-2.6,6.0,-0.1,20,0.617,0.006874750904578289,0.0956,0.00415838045397484
-2.5,6.0,-0.1,20,0.5076,0.007070250914925156,0.1488,0.005033061891135455
-3.5,6.1,-0.1,20,0.9976,0.0006919884392097831,0.4416,0.007022669577874214
-3.4,6.1,-0.1,20,0.9926,0.001212042903531056,0.3336,0.0066679988002398445
-3.3,6.1,-0.1,20,0.9824,0.0018595827488982549,0.2342,0.0059891628797353645
-3.2,6.1,-0.1,20,0.9678,0.0024965239834618055,0.1616,0.0052054863365491606
-3.1,6.1,-0.1,20,0.9432,0.0032733395790843322,0.108,0.0043894418779612514
-3.0,6.1,-0.1,20,0.9018,0.0042084857134128415,0.0668,0.0035309420839203806
-2.9,6.1,-0.1,20,0.8366,0.005228774999940234,0.0538,0.0031907854832313627
-2.8,6.1,-0.1,20,0.7678,0.005971317442574963,0.0494,0.003064625262572897
-2.7,6.1,-0.1,20,0.6568,0.0067143690693914045,0.075,0.003724916106437835
-2.6,6.1,-0.1,20,0.5622,0.007016140819567407,0.111,0.004442499296567193
-2.5,6.1,-0.1,20,0.4554,0.0070428806606387985,0.1788,0.00541905083939983
-3.5,6.2,-0.1,20,0.9924,0.00122818891055082,0.3832,0.006875431041032991
-3.4,6.2,-0.1,20,0.9878,0.0015524921899964577,0.2708,0.0062843831837341045
-3.3,6.2,-0.1,20,0.971,0.0023731413780051125,0.1964,0.005618310066203182
-3.2,6.2,-0.1,20,0.9536,0.0029747954551531774,0.1262,0.004696244457010303
-3.1,6.2,-0.1,20,0.9266,0.003688155094352731,0.0938,0.004123143461001569
-3.0,6.2,-0.1,20,0.871,0.004740443017271698,0.0548,0.003218600938296017
-2.9,6.2,-0.1,20,0.8048,0.00560530034877704,0.0496,0.0030704996336101396
-2.8,6.2,-0.1,20,0.727,0.006300333324515458,0.0584,0.0033163063790910513
-2.7,6.2,-0.1,20,0.604,0.00691641525647499,0.0902,0.004051270418029386
-2.6,6.2,-0.1,20,0.5,0.007071067811865475,0.1366,0.004856756942652164
-2.5,6.2,-0.1,20,0.39,0.006897825744392214,0.2104,0.0057642317788236105
-3.5,6.3,-0.1,20,0.991,0.0013355897573731246,0.3462,0.006728232457339743
-3.4,6.3,-0.1,20,0.9788,0.0020371823678797143,0.232,0.005969522593976841
-3.3,6.3,-0.1,20,0.9656,0.002577465421688523,0.166,0.005262014823240239
-3.2,6.3,-0.1,20,0.9306,0.0035939849749268573,0.1036,0.004309687691701105
-3.1,6.3,-0.1,20,0.8952,0.004331673117861042,0.0694,0.003593984974926857
-3.0,6.3,-0.1,20,0.8292,0.005322167979310686,0.0476,0.0030111207215918795
-2.9,6.3,-0.1,20,0.741,0.006195466084161869,0.0536,0.003185185708871619
-2.8,6.3,-0.1,20,0.653,0.006731879380975271,0.0738,0.003697392594788928
-2.7,6.3,-0.1,20,0.5504,0.007035052807193419,0.1054,0.004342599221664371
-2.6,6.3,-0.1,20,0.4474,0.007031831055991035,0.1614,0.0052028845845357745
-2.5,6.3,-0.1,20,0.3366,0.0066828203626911895,0.2448,0.006080673646891436
-3.5,6.4,-0.1,20,0.985,0.0017190113437671093,0.2812,0.0063580902793213
-3.4,6.4,-0.1,20,0.9694,0.002435719195638116,0.2066,0.005725669218528085
-3.3,6.4,-0.1,20,0.9462,0.0031907854832313614,0.133,0.004802311943220682
-3.2,6.4,-0.1,20,0.9128,0.003989891226587513,0.0944,0.0041349399028280925
-3.1,6.4,-0.1,20,0.8734,0.00470260438480636,0.063,0.0034360151338432726
-3.0,6.4,-0.1,20,0.786,0.005800068965107225,0.0528,0.003162662169755094
-2.9,6.4,-0.1,20,0.7162,0.006375853825175104,0.0594,0.0033428024171344617
-2.8,6.4,-0.1,20,0.5898,0.006956090281185258,0.08,0.0038366652186501756
-2.7,6.4,-0.1,20,0.5092,0.007069870720175865,0.131,0.004771561589249373
-2.6,6.4,-0.1,20,0.3736,0.006841389332584428,0.1932,0.005583435501552785
-2.5,6.4,-0.1,20,0.2898,0.006415854736510171,0.2818,0.00636221282259561
-3.5,6.5,-0.1,20,0.9766,0.002137869967982149,0.243,0.0060654925603779285
-3.4,6.5,-0.1,20,0.9644,0.0026204060754012907,0.1674,0.005279720447144905
-3.3,6.5,-0.1,20,0.9242,0.0037431099369374657,0.1074,0.00437870391782774
-3.2,6.5,-0.1,20,0.8808,0.004582387150819974,0.0704,0.003617840239701029
-3.1,6.5,-0.1,20,0.8278,0.0053394224406765195,0.0534,0.0031795735563122296
-3.0,6.5,-0.1,20,0.7392,0.00620940190356527,0.0488,0.00304691844328003
-2.9,6.5,-0.1,20,0.6534,0.006730058543578948,0.0686,0.00357474586509307
-2.8,6.5,-0.1,20,0.546,0.0070410794626960425,0.0994,0.004231303345306266
-2.7,6.5,-0.1,20,0.4238,0.006988469932681975,0.1596,0.005179340498557707
-2.6,6.5,-0.1,20,0.3226,0.006611039857692585,0.2386,0.006027769736809793
-2.5,6.5,-0.1,20,0.2402,0.006041588532828101,0.3306,0.006652873664815829
-3.5,5.5,0.0,20,0.9996,0.0002827861382741226,0.632,0.006820205275503076
-3.4,5.5,0.0,20,0.9982,0.0005994597567810576,0.5026,0.007070972210382389
-3.3,5.5,0.0,20,0.996,0.0008926365441768563,0.3962,0.006917016119686291
-3.2,5.5,0.0,20,0.9928,0.0011956721958797892,0.2686,0.006268238029941109
-3.1,5.5,0.0,20,0.983,0.0018281684823888641,0.1946,0.005598764863789156
-3.0,5.5,0.0,20,0.9676,0.0025040063897682043,0.1198,0.004592340579704428
-2.9,5.5,0.0,20,0.936,0.0034613292244454284,0.0748,0.0037203483707846504
-2.8,5.5,0.0,20,0.8876,0.00446690586424205,0.0588,0.0033269373303385203
-2.7,5.5,0.0,20,0.8124,0.0055209825212547085,0.0556,0.0032406369744233925
-2.6,5.5,0.0,20,0.7334,0.006253390120566603,0.0774,0.0037791332339572256
-2.5,5.5,0.0,20,0.6274,0.0068376785534273255,0.1198,0.004592340579704428
-3.5,5.6,0.0,20,0.9998,0.00019997999899988897,0.5668,0.007007678074797671
-3.4,5.6,0.0,20,0.9982,0.0005994597567810576,0.4294,0.007000223425005805
-3.3,5.6,0.0,20,0.9936,0.0011277446519491869,0.3176,0.006583771563473326
-3.2,5.6,0.0,20,0.9878,0.0015524921899964577,0.2278,0.00593139376538095
-3.1,5.6,0.0,20,0.9702,0.002404660474994341,0.139,0.004892422712726283
-3.0,5.6,0.0,20,0.9504,0.0030704996336101387,0.0966,0.004177761122898244
-2.9,5.6,0.0,20,0.9064,0.004119199922315012,0.0568,0.0032733395790843335
-2.8,5.6,0.0,20,0.845,0.005118105118107678,0.043,0.0028688325151531584
-2.7,5.6,0.0,20,0.768,0.005969522593976841,0.064,0.0034613292244454297
-2.6,5.6,0.0,20,0.6614,0.006692533750381839,0.0924,0.004095417927391537
-2.5,5.6,0.0,20,0.5422,0.007045837920361212,0.1568,0.00514225164689555
-3.5,5.7,0.0,20,0.9982,0.0005994597567810576,0.4994,0.0070710627206948175
-3.4,5.7,0.0,20,0.9954,0.000956957679315031,0.365,0.0068084506313845
-3.3,5.7,0.0,20,0.9912,0.0013207997577225725,0.2654,0.0062444029338280214
-3.2,5.7,0.0,20,0.9794,0.0020087628033194937,0.184,0.0054798540126539865
-3.1,5.7,0.0,20,0.9652,0.0025918703671287285,0.1204,0.004602256837683008
-3.0,5.7,0.0,20,0.9318,0.0035650739122772765,0.071,0.003632051761745694
-2.9,5.7,0.0,20,0.8722,0.004721592104364798,0.0526,0.003156999841621789
-2.8,5.7,0.0,20,0.7996,0.0056610924740724735,0.0554,0.0032351457463304493
-2.7,5.7,0.0,20,0.7214,0.006340063722077247,0.072,0.003655571090814676
-2.6,5.7,0.0,20,0.5936,0.006946064209320268,0.1186,0.004572396308282999
-2.5,5.7,0.0,20,0.4908,0.007069870720175865,0.1876,0.0055209825212547085
-3.5,5.8,0.0,20,0.9984,0.0005652326954449903,0.4272,0.006995715260071696
-3.4,5.8,0.0,20,0.992,0.0012598412598418905,0.3062,0.006518305914883099
-3.3,5.8,0.0,20,0.9844,0.001752520470636503,0.2144,0.0058040096485102435
-3.2,5.8,0.0,20,0.9694,0.002435719195638116,0.1474,0.005013446718575954
-3.1,5.8,0.0,20,0.9448,0.0032296427046966053,0.0988,0.004219918482624991
-3.0,5.8,0.0,20,0.8988,0.004265174322346039,0.058,0.003305631558416636
-2.9,5.8,0.0,20,0.8312,0.005297292893544777,0.0504,0.0030938597253269257
-2.8,5.8,0.0,20,0.755,0.006082351518943968,0.0578,0.003300277564084573
-2.7,5.8,0.0,20,0.654,0.006727317444568823,0.0978,0.0042008370594442245
-2.6,5.8,0.0,20,0.531,0.00705746413380897,0.1478,0.005019066845540115
-2.5,5.8,0.0,20,0.4374,0.0070154292812343285,0.209,0.005750113042367081
-3.5,5.9,0.0,20,0.994,0.0010921538353180842,0.3672,0.006817098503028983
-3.4,5.9,0.0,20,0.987,0.0016019363283226965,0.2704,0.006281462250145264
-3.3,5.9,0.0,20,0.9786,0.0020465600406535827,0.1762,0.0053880155901778895
-3.2,5.9,0.0,20,0.9532,0.002986963675708158,0.1162,0.004532053839044722
-3.1,5.9,0.0,20,0.9202,0.0038322828705616187,0.0704,0.003617840239701029
-3.0,5.9,0.0,20,0.8656,0.004823621875727823,0.0498,0.0030763601869742106
-2.9,5.9,0.0,20,0.7928,0.00573180878955326,0.0492,0.0030587369942510585
-2.8,5.9,0.0,20,0.7056,0.006445597567332295,0.075,0.003724916106437835
-2.7,5.9,0.0,20,0.5956,0.006940614382026997,0.1148,0.004508236018666281
-2.6,5.9,0.0,20,0.4848,0.007067799657602075,0.1622,0.00521327459472451
-2.5,5.9,0.0,20,0.3588,0.006783252317288514,0.2648,0.006239887178467252
-3.5,6.0,0.0,20,0.9936,0.0011277446519491869,0.3026,0.006496664374892703
-3.4,6.0,0.0,20,0.9852,0.0017076861538350679,0.2022,0.005680055633530362
-3.3,6.0,0.0,20,0.9664,0.0025483735989842607,0.1414,0.004927596574396082
-3.2,6.0,0.0,20,0.9368,0.0034410974993452316,0.0908,0.0040633818427511835
-3.1,6.0,0.0,20,0.8914,0.004400137270585999,0.0586,0.003321627312026441
-3.0,6.0,0.0,20,0.8252,0.005371125766540939,0.0442,0.0029067631482458285
-2.9,6.0,0.0,20,0.7368,0.006227772635541538,0.0578,0.003300277564084573
-2.8,6.0,0.0,20,0.6546,0.006724564521216225,0.0818,0.003875790500014158
-2.7,6.0,0.0,20,0.5252,0.007062081279622884,0.1338,0.004814510567025479
-2.6,6.0,0.0,20,0.405,0.00694226187924368,0.2094,0.005754157453528709
-2.5,6.0,0.0,20,0.3112,0.006547588258282587,0.31,0.006540642170307132
-3.5,6.1,0.0,20,0.9868,0.0016140483264140506,0.2494,0.0061188175328244585
-3.4,6.1,0.0,20,0.9706,0.0023889596061884336,0.1808,0.005442634656120141
-3.3,6.1,0.0,20,0.9544,0.002950275919299752,0.1082,0.004393011723180351
-3.2,6.1,0.0,20,0.9062,0.004123143461001569,0.0766,0.0037611817291909734
-3.1,6.1,0.0,20,0.8558,0.0049680249596796506,0.0502,0.003088040155179333
-3.0,6.1,0.0,20,0.7826,0.0058333050665981805,0.0514,0.0031227564746550444
-2.9,6.1,0.0,20,0.6926,0.006525415542323723,0.0782,0.003796966157341938
-2.8,6.1,0.0,20,0.581,0.006977664365674234,0.114,0.004494530008799585
-2.7,6.1,0.0,20,0.4722,0.007060129743850322,0.165,0.005249285665688237
-2.6,6.1,0.0,20,0.3572,0.00677655015476164,0.2532,0.0061496302327863584
-2.5,6.1,0.0,20,0.2506,0.006128615504337012,0.3552,0.006768056737350834
-3.5,6.2,0.0,20,0.9788,0.0020371823678797143,0.2086,0.005746060215486782
-3.4,6.2,0.0,20,0.9562,0.0028941858958954226,0.1346,0.004826651841597859
-3.3,6.2,0.0,20,0.9262,0.003697392594788927,0.087,0.003985749615818836
-3.2,6.2,0.0,20,0.8822,0.004559016560619187,0.058,0.003305631558416636
-3.1,6.2,0.0,20,0.8196,0.005437937844440666,0.0514,0.0031227564746550444
-3.0,6.2,0.0,20,0.743,0.006179822003909174,0.063,0.0034360151338432726
-2.9,6.2,0.0,20,0.6286,0.006833184323578575,0.0842,0.003927094600337506
-2.8,6.2,0.0,20,0.5106,0.007069478622925456,0.1374,0.0048687008534104865
-2.7,6.2,0.0,20,0.3998,0.006927625278549642,0.209,0.005750113042367081
-2.6,6.2,0.0,20,0.2886,0.006407964419376875,0.3008,0.006485666658100769
-2.5,6.2,0.0,20,0.2068,0.005727717870146888,0.4086,0.006951921173316049
-3.5,6.3,0.0,20,0.973,0.002292204179387169,0.1694,0.005304783501708623
-3.4,6.3,0.0,20,0.9444,0.003240636974423392,0.1086,0.004400137270585998
-3.3,6.3,0.0,20,0.9028,0.004189323573084322,0.0632,0.0034410974993452307
-3.2,6.3,0.0,20,0.8414,0.005166159889124609,0.0466,0.002980887116279313
-3.1,6.3,0.0,20,0.7662,0.005985608740971966,0.0572,0.0032841485959073167
-3.0,6.3,0.0,20,0.6656,0.0066719808153201405,0.0728,0.003674238968820618
-2.9,6.3,0.0,20,0.5648,0.007011432949119602,0.1052,0.00433896208787309
-2.8,6.3,0.0,20,0.4648,0.007053523374881521,0.1656,0.005256931424319705
-2.7,6.3,0.0,20,0.3446,0.00672087553820185,0.2586,0.006192350765258699
-2.6,6.3,0.0,20,0.2418,0.0060552912398992,0.3466,0.006730058543578948
