lbr_σ,rbr_σ,th_σ,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
0.4,0.0,0.6,5,0.543,0.0070448704743238545,0.0524,0.003151324800778238
0.6,0.0,0.6,5,0.5028,0.0070709569366529165,0.0436,0.0028878725733660756
0.8,0.0,0.6,5,0.4546,0.007041858277471934,0.0524,0.003151324800778238
1.0,0.0,0.6,5,0.418,0.006975327949279518,0.0558,0.003246116448927857
0.0,0.2,0.6,5,0.5762,0.006988469932681975,0.0558,0.003246116448927857
0.2,0.2,0.6,5,0.5724,0.006996545433283485,0.0424,0.0028496399772602854
0.4,0.2,0.6,5,0.5318,0.007056752227476887,0.048,0.0030231109804305894
0.6,0.2,0.6,5,0.513,0.007068677386894949,0.0482,0.0030290843500965763
0.8,0.2,0.6,5,0.4632,0.007051889959436406,0.051,0.003111237695837462
1.0,0.2,0.6,5,0.4264,0.006994040892073766,0.0534,0.0031795735563122296
0.0,0.4,0.6,5,0.5788,0.006982700910106346,0.0492,0.0030587369942510585
0.2,0.4,0.6,5,0.5688,0.00700380696478708,0.0496,0.0030704996336101396
0.4,0.4,0.6,5,0.5432,0.007044625753012008,0.0508,0.0031054584202658392
0.6,0.4,0.6,5,0.5108,0.007069418080719233,0.0548,0.003218600938296017
0.8,0.4,0.6,5,0.4576,0.0070455977744972075,0.0458,0.0029564289269319497
1.0,0.4,0.6,5,0.4234,0.00698759529452014,0.0508,0.0031054584202658392
0.0,0.6,0.6,5,0.579,0.006982248921371967,0.0524,0.003151324800778238
0.2,0.6,0.6,5,0.5552,0.007027844050631744,0.05,0.0030822070014844883
0.4,0.6,0.6,5,0.5262,0.007061353411351113,0.0528,0.003162662169755094
0.6,0.6,0.6,5,0.4938,0.007070524167273598,0.0554,0.0032351457463304493
0.8,0.6,0.6,5,0.4504,0.007036189878051899,0.0538,0.0031907854832313627
1.0,0.6,0.6,5,0.4088,0.006952446475881709,0.0514,0.0031227564746550444
0.0,0.8,0.6,5,0.5282,0.007059812462098409,0.0498,0.0030763601869742106
0.2,0.8,0.6,5,0.5198,0.007065521353728966,0.0532,0.003173948959892077
0.4,0.8,0.6,5,0.5162,0.0070673553752446895,0.0502,0.003088040155179333
0.6,0.8,0.6,5,0.4804,0.007065632880358277,0.0528,0.003162662169755094
0.8,0.8,0.6,5,0.4284,0.006998191766449387,0.0512,0.0031170036894427955
1.0,0.8,0.6,5,0.395,0.006913392799487094,0.0584,0.0033163063790910513
0.0,1.0,0.6,5,0.5046,0.00707076855794333,0.052,0.003139936305086458
0.2,1.0,0.6,5,0.5012,0.007071047447160852,0.0512,0.0031170036894427955
0.4,1.0,0.6,5,0.4788,0.007064708911200801,0.0524,0.003151324800778238
0.6,1.0,0.6,5,0.4614,0.007049965106296626,0.0472,0.0029990718564249174
0.8,1.0,0.6,5,0.4194,0.0069785906886705995,0.052,0.003139936305086458
1.0,1.0,0.6,5,0.3854,0.006882831394128437,0.0552,0.0032296427046966045
0.0,0.0,0.8,5,0.5,0.007071067811865475,0.0502,0.003088040155179333
0.2,0.0,0.8,5,0.4962,0.007070863596478156,0.0504,0.0030938597253269257
0.4,0.0,0.8,5,0.4604,0.007048855793673183,0.051,0.003111237695837462
0.6,0.0,0.8,5,0.456,0.007043635424977645,0.0494,0.003064625262572897
0.8,0.0,0.8,5,0.427,0.006995298421082549,0.0522,0.003145636978419474
1.0,0.0,0.8,5,0.3884,0.006892683657328254,0.051,0.003111237695837462
0.0,0.2,0.8,5,0.5034,0.007070904326887757,0.0464,0.0029747954551531774
0.2,0.2,0.8,5,0.4906,0.007069818102327669,0.0464,0.0029747954551531774
0.4,0.2,0.8,5,0.4678,0.007056389445034904,0.056,0.003251584229264252
0.6,0.2,0.8,5,0.4462,0.0070300150782199615,0.0462,0.002968688599365046
0.8,0.2,0.8,5,0.4178,0.006974857131153297,0.0542,0.0032019481569819336
1.0,0.2,0.8,5,0.3756,0.006848717252157516,0.0504,0.0030938597253269257
0.0,0.4,0.8,5,0.4888,0.007069293599787747,0.0494,0.003064625262572897
0.2,0.4,0.8,5,0.4788,0.007064708911200801,0.0546,0.003213062090903318
0.4,0.4,0.8,5,0.4802,0.007065521353728966,0.0514,0.0031227564746550444
0.6,0.4,0.8,5,0.4374,0.0070154292812343285,0.046,0.002962566454950842
0.8,0.4,0.8,5,0.407,0.00694767587039004,0.0476,0.0030111207215918795
1.0,0.4,0.8,5,0.3766,0.006852334492711224,0.0548,0.003218600938296017
0.0,0.6,0.8,5,0.4752,0.007062364476575816,0.051,0.003111237695837462
0.2,0.6,0.8,5,0.4834,0.007067169730521547,0.048,0.0030231109804305894
0.4,0.6,0.8,5,0.4576,0.0070455977744972075,0.05,0.0030822070014844883
0.6,0.6,0.8,5,0.4336,0.007008438342455472,0.05,0.0030822070014844883
0.8,0.6,0.8,5,0.3926,0.006906015348954851,0.0544,0.0032075111847038036
1.0,0.6,0.8,5,0.3706,0.0068301631020056906,0.047,0.002993025225419926
0.0,0.8,0.8,5,0.4588,0.007047021498477211,0.045,0.0029317230428538097
0.2,0.8,0.8,5,0.4586,0.007046787069296192,0.0532,0.003173948959892077
0.4,0.8,0.8,5,0.4388,0.0070178994008178825,0.0468,0.0029869636757081596
0.6,0.8,0.8,5,0.4358,0.0070125367735221185,0.053,0.003168311853337673
0.8,0.8,0.8,5,0.406,0.006944983801277006,0.0542,0.0032019481569819336
1.0,0.8,0.8,5,0.3564,0.006773168239457809,0.0526,0.003156999841621789
0.0,1.0,0.8,5,0.453,0.007039758518585705,0.0544,0.0032075111847038036
0.2,1.0,0.8,5,0.446,0.007029708386554879,0.0544,0.0032075111847038036
0.4,1.0,0.8,5,0.4128,0.006962702923434261,0.0462,0.002968688599365046
0.6,1.0,0.8,5,0.4024,0.006935044916941779,0.0486,0.0030409879973455995
0.8,1.0,0.8,5,0.3788,0.006860183087935773,0.0522,0.003145636978419474
1.0,1.0,0.8,5,0.3416,0.006706853807859539,0.046,0.002962566454950842
0.0,0.0,1.0,5,0.4278,0.006996958767921961,0.0512,0.0031170036894427955
0.2,0.0,1.0,5,0.4308,0.0070030187776415394,0.047,0.002993025225419926
0.4,0.0,1.0,5,0.412,0.00696068962100739,0.0478,0.003017123133052412
0.6,0.0,1.0,5,0.3894,0.006895906611896655,0.0498,0.0030763601869742106
0.8,0.0,1.0,5,0.3636,0.006802867630639303,0.0488,0.00304691844328003
1.0,0.0,1.0,5,0.3416,0.006706853807859539,0.051,0.003111237695837462
0.0,0.2,1.0,5,0.429,0.006999414261207862,0.0516,0.0031284961243383375
0.2,0.2,1.0,5,0.4238,0.006988469932681975,0.0468,0.0029869636757081596
0.4,0.2,1.0,5,0.4118,0.006960183330918806,0.05,0.0030822070014844883
0.6,0.2,1.0,5,0.3958,0.006915813184290045,0.051,0.003111237695837462
0.8,0.2,1.0,5,0.3862,0.006885485603790048,0.0494,0.003064625262572897
1.0,0.2,1.0,5,0.3488,0.00674000830860022,0.047,0.002993025225419926
0.0,0.4,1.0,5,0.4178,0.006974857131153297,0.0492,0.0030587369942510585
0.2,0.4,1.0,5,0.4252,0.006991494260885866,0.0496,0.0030704996336101396
0.4,0.4,1.0,5,0.4166,0.006972007458401059,0.0524,0.003151324800778238
0.6,0.4,1.0,5,0.4028,0.006936168394726299,0.0612,0.0033898247742324378
0.8,0.4,1.0,5,0.3856,0.006883496785791361,0.0522,0.003145636978419474
1.0,0.4,1.0,5,0.3454,0.006724564521216225,0.048,0.0030231109804305894
0.0,0.6,1.0,5,0.4058,0.006944441806221721,0.054,0.003196372944448129
0.2,0.6,1.0,5,0.416,0.006970566691453429,0.054,0.003196372944448129
0.4,0.6,1.0,5,0.411,0.006958146304871722,0.0538,0.0031907854832313627
0.6,0.6,1.0,5,0.3972,0.006920002312138343,0.0466,0.002980887116279313
0.8,0.6,1.0,5,0.359,0.006784084315513774,0.0504,0.0030938597253269257
1.0,0.6,1.0,5,0.3356,0.006677913446578953,0.0538,0.0031907854832313627
0.0,0.8,1.0,5,0.413,0.0069632032858448125,0.0518,0.003134222710657301
0.2,0.8,1.0,5,0.4174,0.006973911958148023,0.0502,0.003088040155179333
0.4,0.8,1.0,5,0.4064,0.006946064209320268,0.0512,0.0031170036894427955
0.6,0.8,1.0,5,0.3736,0.006841389332584428,0.0508,0.0031054584202658392
0.8,0.8,1.0,5,0.3494,0.006742694416922659,0.05,0.0030822070014844883
1.0,0.8,1.0,5,0.3256,0.006626984834749511,0.0494,0.003064625262572897
0.0,1.0,1.0,5,0.3902,0.006898463017223474,0.0466,0.002980887116279313
0.2,1.0,1.0,5,0.394,0.00691034007846213,0.0552,0.0032296427046966045
0.4,1.0,1.0,5,0.3872,0.006888775798354886,0.0484,0.0030350433275325743
0.6,1.0,1.0,5,0.3556,0.006769765727113458,0.0476,0.0030111207215918795
0.8,1.0,1.0,5,0.3544,0.0067646232711068245,0.0504,0.0030938597253269257
1.0,1.0,1.0,5,0.32,0.006596969000988257,0.0506,0.0030996657884359083
0.0,0.0,0.0,6,0.8088,0.005561340845515585,0.052,0.003139936305086458
0.2,0.0,0.0,6,0.797,0.00568842684755636,0.0538,0.0031907854832313627
0.4,0.0,0.0,6,0.7416,0.006190790579562517,0.0508,0.0031054584202658392
0.6,0.0,0.0,6,0.6944,0.006514731613811884,0.0504,0.0030938597253269257
0.8,0.0,0.0,6,0.6024,0.006921188337272725,0.0478,0.003017123133052412
1.0,0.0,0.0,6,0.5222,0.007064094563353466,0.046,0.002962566454950842
0.0,0.2,0.0,6,0.811,0.005536768010310707,0.0496,0.0030704996336101396
0.2,0.2,0.0,6,0.7866,0.005794142559516464,0.055,0.0032241277890307017
0.4,0.2,0.0,6,0.749,0.006131867578478844,0.0552,0.0032296427046966045
0.6,0.2,0.0,6,0.683,0.006580440714724204,0.0484,0.0030350433275325743
0.8,0.2,0.0,6,0.6154,0.006880157556335465,0.049,0.0030528347482299137
1.0,0.2,0.0,6,0.5276,0.007060286679731922,0.0506,0.0030996657884359083
0.0,0.4,0.0,6,0.7914,0.005746060215486782,0.0522,0.003145636978419474
0.2,0.4,0.0,6,0.7774,0.0058830135134979936,0.0572,0.0032841485959073167
0.4,0.4,0.0,6,0.7288,0.006287297670700824,0.0506,0.0030996657884359083
0.6,0.4,0.0,6,0.665,0.006674953183356419,0.0496,0.0030704996336101396
0.8,0.4,0.0,6,0.5882,0.006960183330918805,0.0488,0.00304691844328003
1.0,0.4,0.0,6,0.5186,0.007066173504804422,0.0506,0.0030996657884359083
0.0,0.6,0.0,6,0.761,0.006031235362676538,0.0472,0.0029990718564249174
0.2,0.6,0.0,6,0.7494,0.006128615504337012,0.0512,0.0031170036894427955
0.4,0.6,0.0,6,0.7068,0.006437915190494513,0.0486,0.0030409879973455995
0.6,0.6,0.0,6,0.6474,0.006756822330060189,0.0482,0.0030290843500965763
0.8,0.6,0.0,6,0.584,0.0069705666914534285,0.0526,0.003156999841621789
1.0,0.6,0.0,6,0.501,0.00707105366971571,0.053,0.003168311853337673
0.0,0.8,0.0,6,0.7228,0.0063302473885307195,0.052,0.003139936305086458
0.2,0.8,0.0,6,0.7156,0.006379915986907664,0.0502,0.003088040155179333
0.4,0.8,0.0,6,0.6788,0.006603492409324024,0.0534,0.0031795735563122296
0.6,0.8,0.0,6,0.6174,0.006873386938038626,0.0532,0.003173948959892077
0.8,0.8,0.0,6,0.5408,0.007047486927976525,0.049,0.0030528347482299137
1.0,0.8,0.0,6,0.4904,0.007069764352508505,0.051,0.003111237695837462
0.0,1.0,0.0,6,0.6728,0.006635362235778843,0.048,0.0030231109804305894
0.2,1.0,0.0,6,0.6582,0.006707797850263528,0.0484,0.0030350433275325743
0.4,1.0,0.0,6,0.6338,0.006813186625948243,0.049,0.0030528347482299137
0.6,1.0,0.0,6,0.5716,0.006998191766449387,0.0486,0.0030409879973455995
0.8,1.0,0.0,6,0.5168,0.00706707520831638,0.0484,0.0030350433275325743
1.0,1.0,0.0,6,0.454,0.007041079462696043,0.048,0.0030231109804305894
0.0,0.0,0.2,6,0.7672,0.0059766907231343334,0.0452,0.0029379230759160454
0.2,0.0,0.2,6,0.7546,0.006085701931576997,0.0454,0.002944107334999864
0.4,0.0,0.2,6,0.7218,0.006337266918790781,0.043,0.0028688325151531584
0.6,0.0,0.2,6,0.651,0.0067409049837540355,0.0508,0.0031054584202658392
0.8,0.0,0.2,6,0.5956,0.006940614382026997,0.055,0.0032241277890307017
1.0,0.0,0.2,6,0.5052,0.007070685398177464,0.0482,0.0030290843500965763
0.0,0.2,0.2,6,0.7622,0.006020816555916648,0.0488,0.00304691844328003
0.2,0.2,0.2,6,0.751,0.0061155375887978975,0.0552,0.0032296427046966045
0.4,0.2,0.2,6,0.709,0.006423690528037602,0.051,0.003111237695837462
0.6,0.2,0.2,6,0.6506,0.006742694416922659,0.0554,0.0032351457463304493
0.8,0.2,0.2,6,0.5824,0.00697438513418925,0.0504,0.0030938597253269257
1.0,0.2,0.2,6,0.5138,0.007068374070463447,0.0514,0.0031227564746550444
0.0,0.4,0.2,6,0.7374,0.006223202391052374,0.0526,0.003156999841621789
0.2,0.4,0.2,6,0.7462,0.006154438398424344,0.0496,0.0030704996336101396
0.4,0.4,0.2,6,0.6958,0.00650634090714589,0.0494,0.003064625262572897
0.6,0.4,0.2,6,0.641,0.006784084315513774,0.0496,0.0030704996336101396
0.8,0.4,0.2,6,0.5844,0.006969600275482088,0.0554,0.0032351457463304493
1.0,0.4,0.2,6,0.4956,0.007070794014818986,0.0492,0.0030587369942510585
0.0,0.6,0.2,6,0.7214,0.006340063722077247,0.0522,0.003145636978419474
0.2,0.6,0.2,6,0.7154,0.006381266958841324,0.0536,0.003185185708871619
0.4,0.6,0.2,6,0.668,0.006659969969902267,0.0468,0.0029869636757081596
0.6,0.6,0.2,6,0.613,0.0068881202080103105,0.0462,0.002968688599365046
0.8,0.6,0.2,6,0.5458,0.007041340213340071,0.0494,0.003064625262572897
1.0,0.6,0.2,6,0.4792,0.007064946708928524,0.051,0.003111237695837462
0.0,0.8,0.2,6,0.6806,0.006593688497343502,0.0542,0.0032019481569819336
0.2,0.8,0.2,6,0.6624,0.006687693772893613,0.0458,0.0029564289269319497
0.4,0.8,0.2,6,0.6366,0.006802064980577589,0.0542,0.0032019481569819336
0.6,0.8,0.2,6,0.5928,0.006948210704922527,0.0456,0.0029502759192997527
0.8,0.8,0.2,6,0.531,0.00705746413380897,0.0514,0.0031227564746550444
1.0,0.8,0.2,6,0.4566,0.007044379887541557,0.0504,0.0030938597253269257
0.0,1.0,0.2,6,0.637,0.006800455867072442,0.051,0.003111237695837462
0.2,1.0,0.2,6,0.6382,0.006795597986932423,0.051,0.003111237695837462
0.4,1.0,0.2,6,0.6088,0.006901631111556166,0.0508,0.0031054584202658392
0.6,1.0,0.2,6,0.5536,0.00703032061857779,0.049,0.0030528347482299137
0.8,1.0,0.2,6,0.5094,0.007069818102327669,0.049,0.0030528347482299137
1.0,1.0,0.2,6,0.448,0.007032723512267492,0.048,0.0030231109804305894
0.0,0.0,0.4,6,0.679,0.006602408651393823,0.0536,0.003185185708871619
0.2,0.0,0.4,6,0.6778,0.006608890375849792,0.0512,0.0031170036894427955
0.4,0.0,0.4,6,0.6406,0.0067857444691058035,0.0464,0.0029747954551531774
0.6,0.0,0.4,6,0.5888,0.006958657341757819,0.048,0.0030231109804305894
0.8,0.0,0.4,6,0.5354,0.007053323188398501,0.0576,0.0032949124419322587
1.0,0.0,0.4,6,0.4628,0.007051470201312631,0.0498,0.0030763601869742106
0.0,0.2,0.4,6,0.678,0.006607813556691804,0.047,0.002993025225419926
0.2,0.2,0.4,6,0.6594,0.006702113696439356,0.0482,0.0030290843500965763
0.4,0.2,0.4,6,0.6216,0.006858767236172984,0.0496,0.0030704996336101396
0.6,0.2,0.4,6,0.5858,0.006966180589103328,0.0508,0.0031054584202658392
0.8,0.2,0.4,6,0.5238,0.0070630525978503085,0.049,0.0030528347482299137
1.0,0.2,0.4,6,0.4698,0.007058157833315999,0.0476,0.0030111207215918795
0.0,0.4,0.4,6,0.677,0.006613183802072946,0.0518,0.003134222710657301
0.2,0.4,0.4,6,0.6568,0.0067143690693914045,0.054,0.003196372944448129
0.4,0.4,0.4,6,0.6244,0.006848717252157516,0.048,0.0030231109804305894
0.6,0.4,0.4,6,0.5664,0.007008438342455472,0.044,0.002900482718445328
0.8,0.4,0.4,6,0.5166,0.007067169730521547,0.0522,0.003145636978419474
1.0,0.4,0.4,6,0.4652,0.007053920328441483,0.0516,0.0031284961243383375
0.0,0.6,0.4,6,0.6422,0.0067790730929825505,0.0536,0.003185185708871619
0.2,0.6,0.4,6,0.6298,0.00682864496075173,0.0474,0.0030051036587778464
0.4,0.6,0.4,6,0.5936,0.006946064209320268,0.0566,0.003267917991627085
0.6,0.6,0.4,6,0.565,0.0070110626869255704,0.0526,0.003156999841621789
0.8,0.6,0.4,6,0.499,0.00707105366971571,0.044,0.002900482718445328
1.0,0.6,0.4,6,0.4484,0.007033312732987209,0.0496,0.0030704996336101396
0.0,0.8,0.4,6,0.6132,0.0068874633937321215,0.0538,0.0031907854832313627
0.2,0.8,0.4,6,0.6128,0.006888775798354886,0.0488,0.00304691844328003
0.4,0.8,0.4,6,0.5812,0.006977199438170017,0.0496,0.0030704996336101396
0.6,0.8,0.4,6,0.5416,0.007046551497009016,0.0518,0.003134222710657301
0.8,0.8,0.4,6,0.4866,0.00706852799386124,0.0512,0.0031170036894427955
1.0,0.8,0.4,6,0.4446,0.007027529295563271,0.0506,0.0030996657884359083
0.0,1.0,0.4,6,0.5764,0.006988033199692171,0.0454,0.002944107334999864
0.2,1.0,0.4,6,0.5696,0.007002225931801972,0.0542,0.0032019481569819336
0.4,1.0,0.4,6,0.547,0.007039758518585705,0.046,0.002962566454950842
0.6,1.0,0.4,6,0.508,0.007070162657251953,0.0472,0.0029990718564249174
0.8,1.0,0.4,6,0.4542,0.007041340213340071,0.0556,0.0032406369744233925
1.0,1.0,0.4,6,0.4188,0.006977199438170017,0.047,0.002993025225419926
0.0,0.0,0.6,6,0.5846,0.006969115295358515,0.0474,0.0030051036587778464
0.2,0.0,0.6,6,0.5848,0.006968629133480989,0.0528,0.003162662169755094
0.4,0.0,0.6,6,0.5448,0.007042626782671363,0.0524,0.003151324800778238
0.6,0.0,0.6,6,0.519,0.007065960656556191,0.0462,0.002968688599365046
0.8,0.0,0.6,6,0.471,0.007059164256482491,0.0516,0.0031284961243383375
1.0,0.0,0.6,6,0.4256,0.006992347817435857,0.052,0.003139936305086458
0.0,0.2,0.6,6,0.586,0.006965687331484238,0.051,0.003111237695837462
0.2,0.2,0.6,6,0.5784,0.006983601363193635,0.0498,0.0030763601869742106
0.4,0.2,0.6,6,0.5588,0.007022001993733696,0.0488,0.00304691844328003
0.6,0.2,0.6,6,0.5146,0.007068052631382989,0.0528,0.003162662169755094
0.8,0.2,0.6,6,0.4694,0.00705781325907678,0.0498,0.0030763601869742106
1.0,0.2,0.6,6,0.4202,0.006980429213164474,0.0468,0.0029869636757081596
0.0,0.4,0.6,6,0.5814,0.006976733333014814,0.053,0.003168311853337673
0.2,0.4,0.6,6,0.5616,0.007017199441372605,0.057,0.0032787497617232093
0.4,0.4,0.6,6,0.5468,0.007040024999955611,0.0458,0.0029564289269319497
0.6,0.4,0.6,6,0.4962,0.007070863596478156,0.0534,0.0031795735563122296
0.8,0.4,0.6,6,0.4684,0.007056931911248684,0.0496,0.0030704996336101396
1.0,0.4,0.6,6,0.4116,0.006959675854520813,0.0472,0.0029990718564249174
0.0,0.6,0.6,6,0.55,0.007035623639735144,0.049,0.0030528347482299137
0.2,0.6,0.6,6,0.5574,0.0070243183299164335,0.0538,0.0031907854832313627
0.4,0.6,0.6,6,0.5288,0.007059328013345179,0.0504,0.0030938597253269257
0.6,0.6,0.6,6,0.4952,0.007070741969553125,0.0484,0.0030350433275325743
0.8,0.6,0.6,6,0.4454,0.007028781402206217,0.0508,0.0031054584202658392
1.0,0.6,0.6,6,0.4044,0.006940614382026997,0.0484,0.0030350433275325743
0.0,0.8,0.6,6,0.5478,0.007038681126461122,0.051,0.003111237695837462
0.2,0.8,0.6,6,0.5326,0.007056022108808901,0.0534,0.0031795735563122296
0.4,0.8,0.6,6,0.518,0.0070664842743757665,0.0478,0.003017123133052412
0.6,0.8,0.6,6,0.479,0.007064828377250222,0.0522,0.003145636978419474
0.8,0.8,0.6,6,0.4282,0.006997781934298896,0.0454,0.002944107334999864
1.0,0.8,0.6,6,0.3944,0.006911564801114144,0.0522,0.003145636978419474
0.0,1.0,0.6,6,0.5086,0.007070021782144663,0.045,0.0029317230428538097
0.2,1.0,0.6,6,0.5062,0.007070524167273598,0.0472,0.0029990718564249174
0.4,1.0,0.6,6,0.4816,0.007066278228317931,0.054,0.003196372944448129
0.6,1.0,0.6,6,0.4628,0.007051470201312631,0.051,0.003111237695837462
0.8,1.0,0.6,6,0.4276,0.006996545433283485,0.0472,0.0029990718564249174
1.0,1.0,0.6,6,0.3848,0.006880827857169513,0.0524,0.003151324800778238
0.0,0.0,0.8,6,0.4916,0.007070069872356284,0.0512,0.0031170036894427955
0.2,0.0,0.8,6,0.5008,0.007071058760892883,0.0576,0.0032949124419322587
0.4,0.0,0.8,6,0.4804,0.007065632880358277,0.0482,0.0030290843500965763
0.6,0.0,0.8,6,0.4612,0.0070497455273222445,0.052,0.003139936305086458
0.8,0.0,0.8,6,0.4246,0.0069902051472041935,0.0518,0.003134222710657301
1.0,0.0,0.8,6,0.3926,0.006906015348954851,0.0512,0.0031170036894427955
0.0,0.2,0.8,6,0.5036,0.0070708845274123945,0.0532,0.003173948959892077
0.2,0.2,0.8,6,0.5,0.007071067811865475,0.0506,0.0030996657884359083
0.4,0.2,0.8,6,0.487,0.007068677386894949,0.0548,0.003218600938296017
0.6,0.2,0.8,6,0.4518,0.007038135548566822,0.0464,0.0029747954551531774
0.8,0.2,0.8,6,0.4212,0.006982700910106346,0.0518,0.003134222710657301
1.0,0.2,0.8,6,0.3852,0.006882164775708295,0.0456,0.0029502759192997527
0.0,0.4,0.8,6,0.4976,0.007070986352695075,0.0538,0.0031907854832313627
0.2,0.4,0.8,6,0.488,0.007069031050999847,0.0502,0.003088040155179333
0.4,0.4,0.8,6,0.478,0.007064219702132713,0.0548,0.003218600938296017
0.6,0.4,0.8,6,0.445,0.007028157653325657,0.051,0.003111237695837462
0.8,0.4,0.8,6,0.4194,0.0069785906886705995,0.051,0.003111237695837462
1.0,0.4,0.8,6,0.3796,0.006862999927145563,0.0542,0.0032019481569819336
0.0,0.6,0.8,6,0.4884,0.007069164589963937,0.0536,0.003185185708871619
0.2,0.6,0.8,6,0.475,0.007062223445912767,0.0504,0.0030938597253269257
0.4,0.6,0.8,6,0.4684,0.007056931911248684,0.0508,0.0031054584202658392
0.6,0.6,0.8,6,0.4502,0.007035907333102107,0.0458,0.0029564289269319497
0.8,0.6,0.8,6,0.412,0.00696068962100739,0.0498,0.0030763601869742106
1.0,0.6,0.8,6,0.3598,0.006787399502018428,0.0474,0.0030051036587778464
0.0,0.8,0.8,6,0.4616,0.00705018354371005,0.0494,0.003064625262572897
0.2,0.8,0.8,6,0.4708,0.007058999362515909,0.0522,0.003145636978419474
0.4,0.8,0.8,6,0.4552,0.007042626782671363,0.0508,0.0031054584202658392
0.6,0.8,0.8,6,0.4064,0.006946064209320268,0.0486,0.0030409879973455995
0.8,0.8,0.8,6,0.3986,0.006924132292208172,0.0478,0.003017123133052412
1.0,0.8,0.8,6,0.3652,0.006809243129746507,0.0524,0.003151324800778238
0.0,1.0,0.8,6,0.452,0.0070384089111105224,0.0512,0.0031170036894427955
0.2,1.0,0.8,6,0.4506,0.007036471274722863,0.043,0.0028688325151531584
0.4,1.0,0.8,6,0.4364,0.007013630158484265,0.0508,0.0031054584202658392
0.6,1.0,0.8,6,0.4166,0.006972007458401059,0.0484,0.0030350433275325743
0.8,1.0,0.8,6,0.3852,0.006882164775708295,0.0508,0.0031054584202658392
1.0,1.0,0.8,6,0.3472,0.006732787832688626,0.0508,0.0031054584202658392
0.0,0.0,1.0,6,0.438,0.00701649485141976,0.0488,0.00304691844328003
0.2,0.0,1.0,6,0.4322,0.007005757061160485,0.0424,0.0028496399772602854
0.4,0.0,1.0,6,0.4324,0.007006143589736082,0.0472,0.0029990718564249174
0.6,0.0,1.0,6,0.4042,0.0069400628239231375,0.0454,0.002944107334999864
0.8,0.0,1.0,6,0.3764,0.006851613532592159,0.0552,0.0032296427046966045
1.0,0.0,1.0,6,0.3488,0.00674000830860022,0.0464,0.0029747954551531774
0.0,0.2,1.0,6,0.4294,0.007000223425005805,0.0534,0.0031795735563122296
0.2,0.2,1.0,6,0.4442,0.0070268963276826565,0.049,0.0030528347482299137
0.4,0.2,1.0,6,0.4158,0.006970084074098389,0.0486,0.0030409879973455995
0.6,0.2,1.0,6,0.395,0.006913392799487094,0.0494,0.003064625262572897
0.8,0.2,1.0,6,0.3794,0.00686229757442797,0.05,0.0030822070014844883
1.0,0.2,1.0,6,0.357,0.006775706605218381,0.0592,0.0033375248313683003
0.0,0.4,1.0,6,0.4322,0.007005757061160485,0.0524,0.003151324800778238
0.2,0.4,1.0,6,0.4278,0.006996958767921961,0.0486,0.0030409879973455995
0.4,0.4,1.0,6,0.4164,0.0069715283833604235,0.049,0.0030528347482299137
0.6,0.4,1.0,6,0.412,0.00696068962100739,0.0496,0.0030704996336101396
0.8,0.4,1.0,6,0.3644,0.006806065530098869,0.0498,0.0030763601869742106
1.0,0.4,1.0,6,0.3514,0.006751563374508159,0.0496,0.0030704996336101396
0.0,0.6,1.0,6,0.432,0.007005369369276684,0.047,0.002993025225419926
0.2,0.6,1.0,6,0.4162,0.006971048127792549,0.0474,0.0030051036587778464
0.4,0.6,1.0,6,0.3968,0.006918811458624956,0.0486,0.0030409879973455995
0.6,0.6,1.0,6,0.3916,0.006902889829629328,0.0504,0.0030938597253269257
0.8,0.6,1.0,6,0.37,0.006827884006044625,0.0496,0.0030704996336101396
1.0,0.6,1.0,6,0.3476,0.00673460080479905,0.0434,0.0028815426424052795
0.0,0.8,1.0,6,0.4162,0.006971048127792549,0.0526,0.003156999841621789
0.2,0.8,1.0,6,0.417,0.006972962067873307,0.0452,0.0029379230759160454
0.4,0.8,1.0,6,0.391,0.006900999927546732,0.0522,0.003145636978419474
0.6,0.8,1.0,6,0.3824,0.006872703107220622,0.0492,0.0030587369942510585
0.8,0.8,1.0,6,0.3658,0.0068116130248275265,0.0482,0.0030290843500965763
1.0,0.8,1.0,6,0.3248,0.0066227631695539285,0.0502,0.003088040155179333
